source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_ansi,state_fips_code,state_alpha,state_name,asd_code,asd_desc,county_ansi,county_code,county_name,region_desc,zip_5,watershed_code,watershed_desc,congr_district_code,country_code,country_name,location_desc,year,freq_desc,begin_code,end_code,reference_period_desc,week_ending,load_time,Value,CV (%)
SURVEY,ANIMALS & PRODUCTS,DAIRY,CHEESE,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,,98,OT,OTHER STATES,,,,,,,,00000000,,,9000,UNITED STATES,OTHER STATES,2023,ANNUAL,00,00,YEAR,,2025-04-25 15:00:00.000,"3,032,041,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,CHEESE,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,06,06,CA,CALIFORNIA,,,,,,,,00000000,,,9000,UNITED STATES,CALIFORNIA,2023,ANNUAL,00,00,YEAR,,2025-04-25 15:00:00.000,"2,493,238,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,CHEESE,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,16,16,ID,IDAHO,,,,,,,,00000000,,,9000,UNITED STATES,IDAHO,2023,ANNUAL,00,00,YEAR,,2025-04-25 15:00:00.000,"1,012,143,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,CHEESE,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,17,17,IL,ILLINOIS,,,,,,,,00000000,,,9000,UNITED STATES,ILLINOIS,2023,ANNUAL,00,00,YEAR,,2025-04-25 15:00:00.000,"70,205,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,CHEESE,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,19,19,IA,IOWA,,,,,,,,00000000,,,9000,UNITED STATES,IOWA,2023,ANNUAL,00,00,YEAR,,2025-04-25 15:00:00.000,"395,804,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,CHEESE,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,25,25,MA,MASSACHUSETTS,,,,,,,,00000000,,,9000,UNITED STATES,MASSACHUSETTS,2023,ANNUAL,00,00,YEAR,,2025-04-25 15:00:00.000,"1,111,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,CHEESE,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,27,27,MN,MINNESOTA,,,,,,,,00000000,,,9000,UNITED STATES,MINNESOTA,2023,ANNUAL,00,00,YEAR,,2025-04-25 15:00:00.000,"819,400,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,CHEESE,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,34,34,NJ,NEW JERSEY,,,,,,,,00000000,,,9000,UNITED STATES,NEW JERSEY,2023,ANNUAL,00,00,YEAR,,2025-04-25 15:00:00.000,"72,042,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,CHEESE,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,35,35,NM,NEW MEXICO,,,,,,,,00000000,,,9000,UNITED STATES,NEW MEXICO,2023,ANNUAL,00,00,YEAR,,2025-04-25 15:00:00.000,"995,572,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,CHEESE,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"CHEESE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,STATE,36,36,NY,NEW YORK,,,,,,,,00000000,,,9000,UNITED STATES,NEW YORK,2023,ANNUAL,00,00,YEAR,,2025-04-25 15:00:00.000,"828,433,000",
